handle_id,actor_id_ground_truth,handle_name,marketplace,pgp_fingerprint,category,created_date,last_active_date,status
H00583,A00386,obsarphantom,marketplace_7,DC033109DC0E64D99E6FBB82FD106F3D9B309BF7,hacking_services,2024-04-07,2024-09-01,active
H00584,A00386,obsinvoid,marketplace_10,F67E1A40ACDB26E9EE27E878B1CA61C5A1471C8C,hacking_services,2024-03-04,2024-10-22,burned
H00585,A00386,ghoarghost,marketplace_17,7B8CA5353BC17E2016A9D9CD0916FC8E8ED32D25,hacking_services,2024-10-17,2025-01-19,active
H00586,A00387,neoulx,marketplace_11,ABD21193A766B4DC037AA005AF6030259BE32B1C,other_illicit,2023-02-15,2024-03-17,active
H00587,A00388,obsastorm,marketplace_20,CB1BA337DE2DF2F009465B0F3D24764268B54181,hacking_services,2024-08-04,2025-09-12,active
H00588,A00389,nyxathhex99,marketplace_7,BC4E80CC325D4171CB2DAF2533D1223477615ABF,stolen_data,2025-08-16,2026-12-14,burned
H00589,A00389,darko99,marketplace_16,4739AD30C3C19B0B522416D03C83088D12F38178,stolen_data,2025-01-07,2026-04-30,dormant
H00590,A00389,ghoinhex99,marketplace_3,0C0A1D4E8ACD7B1F84829409BEED5A69ECC2B613,stolen_data,2024-07-31,2025-01-23,dormant
H00591,A00390,kryadealer,marketplace_10,9CA04C4EC23CC4CD06948CDF13CBC5FF9152BF46,other_illicit,2024-06-21,2025-05-19,active
H00592,A00390,darkylcode,marketplace_16,856A4AC10A9C2E53B1A40B7A62638BD0A7947443,other_illicit,2025-01-04,2026-05-09,active
H00593,A00390,hexexvoid,marketplace_5,8738280F786EF491433D4726F2301C495DBED6AB,other_illicit,2024-09-11,2024-11-03,burned
H00594,A00391,thrylcode,marketplace_10,D6946F4A9954A6A32E50A178AB75F508ECFDCC14,other_illicit,2025-03-05,2026-07-11,burned
H00595,A00392,nocen_v2,marketplace_16,241FA626CB63B4C431F92887030C289B4C9BE986,arms,2023-11-03,2024-04-25,active
H00596,A00393,cyahex99,marketplace_20,7778E5DE020169799FBBD22FC143B4F86ED74F91,drugs,2025-05-20,2026-01-30,active
H00597,A00394,neoulraven,marketplace_6,81E09E6396CE9EFF80E07CCDBC00EC45435436D5,arms,2023-06-21,2023-10-04,dormant
H00598,A00395,darkorvoid,marketplace_9,66609BD51CCC18B7356886A8239DB348530C7E2F,money_laundering,2025-02-19,2025-10-12,active
H00599,A00396,ghoenwraith,marketplace_8,2DABBB8527F636D6CAF5FCEDFFFB6BD2692F82B7,hacking_services,2025-03-19,2025-10-07,burned
H00600,A00397,ravinnode,marketplace_18,DF4660FC3B0132273A909956D8F528020C3C8E09,stolen_data,2024-10-30,2025-08-14,burned
H00601,A00398,nyxarmarket,marketplace_3,0CECE7CE51C3156E5D9751BCE58BF3BBE65FE033,drugs,2023-12-17,2025-04-03,active
H00602,A00399,nyxathstorm,marketplace_20,5D0DADD21AF6BCF966D88F15C64FCFDBC8AECC88,arms,2023-04-09,2024-06-18,dormant
H00603,A00400,ravarvoid,marketplace_12,E8A1480B7EF508CA78A07EB81F0B766BC6537DC9,terror_financing,2025-05-12,2026-04-08,burned
H00604,A00400,hexintrace,marketplace_20,F7E6182B0C6580A314DB7ED669CE8D8CD1764F6F,terror_financing,2023-02-13,2024-02-14,active
H00605,A00401,shadulghost,marketplace_20,21205FD1F3A3C98EFF6670D2886AEB8F6A0B5D15,terror_financing,2023-05-31,2024-07-14,dormant
H00606,A00402,nyxyl99,marketplace_13,F1F23557C36346FE8B9367FDE0A0F21CB30D81F1,arms,2025-05-31,2026-03-07,dormant
H00607,A00403,ghoathmarket,marketplace_18,86078BE6DA90984F51063E7C872DFA8881A60651,drugs,2024-11-28,2025-11-03,dormant
H00608,A00404,thrylcode,marketplace_12,D13B5614CC67057BCB8070E3B815E65034B62A00,drugs,2024-03-22,2024-04-03,active
H00609,A00405,zerexbyte,marketplace_3,C4193171B99E6BEFE648AA73B25F464D84B3A5BB,money_laundering,2024-11-11,2026-03-21,dormant
H00610,A00406,cyylraven,marketplace_17,1713DA98EC3A0993A0489D917A0EDBBB6BA2144E,hacking_services,2024-11-08,2025-11-23,dormant
H00611,A00406,ghoath_v2,marketplace_20,FF8B5B9346E497FF10F19AB99DE83DD46ADF34AB,hacking_services,2025-03-05,2025-08-30,burned
H00612,A00407,ravath99,marketplace_1,E80C9344F4FCB629B3683F11A9BA79BBABD53D66,drugs,2025-08-10,2025-11-14,active
H00613,A00408,shadenhex99,marketplace_16,0920D1962F2BAFA52E77CC172D1B021BB6223B65,other_illicit,2024-02-29,2024-11-25,active
H00614,A00408,ghoobyte,marketplace_14,676D7F1507E52699E3DEDC7840792595CD9F84D9,other_illicit,2023-06-15,2024-01-18,active
H00615,A00409,neoexdealer,marketplace_9,DD7EA2FE9859CE298C6A72AADC946804C0C8CCD2,drugs,2024-10-25,2025-08-17,active
H00616,A00409,darkexcode,marketplace_15,748CF4517E67F81C26DF9AF718AACAECBEC01BA2,drugs,2024-11-08,2025-08-20,active
H00617,A00410,obsinstorm,marketplace_16,D75E1BD38DB688511942DE8E3B417A22B0ADB377,stolen_data,2024-10-16,2025-03-05,active
H00618,A00410,zerylbyte,marketplace_14,28655FDD65F1846630C12F11B4428BE9DB0A4F05,stolen_data,2025-06-19,2026-09-08,active
H00619,A00410,kryawraith,marketplace_9,96A6190FFB371D20443CE9A6E39E7419724E9725,stolen_data,2024-09-23,2025-08-16,dormant
H00620,A00411,shadexfang,marketplace_12,6C2DBA0D48EAAA4DE417CF14EA300BDF1D0AE225,money_laundering,2024-02-12,2025-05-05,active
H00621,A00412,noculstorm,marketplace_3,57B6770B89A2DAF1E964371485C8DAA3041922A9,terror_financing,2024-04-09,2025-07-08,burned
H00622,A00412,ravylwraith,marketplace_13,1769CB77D670AFB96E1093C87EE143E08E135A57,terror_financing,2024-05-31,2024-06-26,active
H00623,A00413,threnhex99,marketplace_19,C3ECEB1B3F77021BB2C672F6C9F0891CB9B4A6BE,hacking_services,2024-04-04,2025-03-08,active
H00624,A00413,throrhex99,marketplace_16,08C50FAD45E35D04C23D0307D02802E1164FC50B,hacking_services,2024-11-10,2025-08-01,burned
H00625,A00413,thrathdealer,marketplace_3,128E4C433ADC9D0FE6ABC3541B36BC7E95B11FB3,hacking_services,2024-04-17,2024-12-21,dormant
H00626,A00414,nocen99,marketplace_9,F6B343FF8E9FE7BA967BCF35B41261C8D34CF32D,hacking_services,2025-06-19,2026-08-17,burned
H00627,A00415,vexostorm,marketplace_7,27F61AC4FB77AA5D5148F8F3355C69B3E754472E,money_laundering,2024-01-14,2024-05-25,dormant
H00628,A00416,shadarvoid,marketplace_11,EB1AAFFF2E9624969A6B722AFB14E51816CBEBD5,hacking_services,2025-07-16,2026-11-15,burned
H00629,A00417,kryenx,marketplace_7,E0AA0C8788312094FF86B843032D3647BEA69232,money_laundering,2024-08-13,2024-10-13,active
H00630,A00418,vororbyte,marketplace_2,2D95C59AA9D50537A8C54790F2E7978CC1A8F11D,money_laundering,2023-11-03,2024-07-04,active
H00631,A00418,neoulmarket,marketplace_7,21EB3C6A4282505593FAC2C1AD82A83666DCB04A,money_laundering,2025-03-26,2026-05-15,burned
H00632,A00419,nocylwraith,marketplace_3,E3BF51A59552339583939026BC6395DA403503E9,arms,2025-07-15,2026-03-02,active
H00633,A00419,obsenghost,marketplace_11,9DCCB924E537CEA3D983A64303361A463BC57958,arms,2023-06-05,2023-07-11,active
H00634,A00420,kryathphantom,marketplace_5,7504A7857DE1EFC0946FDCF91FF421EA5910761B,other_illicit,2024-02-09,2024-05-18,active
H00635,A00420,vexuldealer,marketplace_9,49E4B85DB92D65FD7A57356C65ED0F1857BE72B7,other_illicit,2023-01-20,2024-01-17,active
H00636,A00421,vexastorm,marketplace_14,A79E1B0F0FFB099C6BECDD4270AB288B855BAA36,drugs,2024-08-30,2024-12-13,active
H00637,A00421,nocylphantom,marketplace_19,B93D6B330DF9A37D7CB0A082F7F44784DFE16563,drugs,2024-12-25,2025-01-21,active
H00638,A00422,ravenfang,marketplace_15,B9EA4325EAD7F62296730C571DA8007307D9B211,hacking_services,2023-03-06,2024-06-12,active
H00639,A00423,nocintrace,marketplace_5,2E148D2DFE6529F0640869F86699431DB2109C02,stolen_data,2023-11-08,2023-12-26,active
H00640,A00424,neoylhex99,marketplace_4,AE941F447BDE42FC2FEFDFEB26FE24627E518F71,drugs,2023-07-24,2023-10-04,active
H00641,A00425,voren99,marketplace_19,2E7830FC9173BFAA63A7C41B89675E2A80D7ADE0,hacking_services,2023-09-16,2024-03-07,active
H00642,A00426,zerinnode,marketplace_15,1BBBA7A891EDEE54311E40809F2359C3EBF08309,drugs,2023-07-21,2024-03-21,burned
H00643,A00426,nyxamarket,marketplace_3,D884D499F18DF2303EE0775AE19970E749CDF816,drugs,2024-03-13,2024-10-18,active
H00644,A00426,neoenwraith,marketplace_12,EE48C59E0933612D974728BCB335EB2F10787E86,drugs,2023-09-25,2024-11-16,active
H00645,A00427,nyxintrace,marketplace_13,A6C4A24632A8323040C0F37C611B452985DE7B68,drugs,2025-04-05,2026-03-30,active
H00646,A00428,throrwraith,marketplace_14,A984D28AA6EA4C4B138915646BB7B16A50A0FA1F,drugs,2023-05-03,2023-07-15,burned
H00647,A00429,voringhost,marketplace_15,4B58FFFF898C8719D911D0C4C9D4EBB6FE7B9C03,other_illicit,2025-04-07,2025-08-03,active
H00648,A00430,darkylvoid,marketplace_9,B6D12D1748E0E4C4B3F963C164B1797884EB47D2,money_laundering,2023-01-25,2023-10-01,dormant
H00649,A00431,nocinraven,marketplace_9,9BBE35E63F94E374480566C4FC3ED80818CAB325,stolen_data,2024-08-06,2025-03-16,burned
H00650,A00432,cyohex99,marketplace_17,04451F9AB54EDFF8566A867E64E6D52B3104C0FE,hacking_services,2023-03-23,2024-08-03,active
H00651,A00433,vexinmarket,marketplace_7,CCA6F2BBF730B5062E70B1F67EE734F6829A15EB,terror_financing,2025-07-04,2026-05-31,burned
H00652,A00434,kryentrace,marketplace_1,01F450F2538B57AD14762AEB3EBE065601D092EA,drugs,2024-06-22,2024-09-16,active
H00653,A00435,neoobyte,marketplace_9,EDFBFAAA0A39A19E57CD9C4E5DA33941978A18C4,stolen_data,2023-05-05,2024-09-10,active
H00654,A00436,neoinstorm,marketplace_13,93DCE81EDBAE8221CDE4D92E7EA6EF125863D8B4,arms,2023-09-25,2024-09-08,active
H00655,A00437,shadinbyte,marketplace_15,F6CB2EBC5D4175F6AF34BCF524700AEB3B7495AC,terror_financing,2023-10-04,2024-05-26,dormant
H00656,A00437,obsentrace,marketplace_18,AF6D1606827CA64AD8EE0F1D10F8C3877E1182F9,terror_financing,2023-01-21,2023-02-03,active
H00657,A00437,zerathphantom,marketplace_1,C7ED52BFF90A8BDD349F9285FB7283F5D6852546,terror_financing,2023-07-21,2024-02-14,active
H00658,A00438,zerexwraith,marketplace_19,A00E3640988BDEF2B83ECC09AD723C9BECFECBFD,hacking_services,2025-05-04,2026-06-28,dormant
H00659,A00439,shadenhex99,marketplace_9,40A4D9AA52FB19F4F4EB98450D2B1D5E7D811CF4,money_laundering,2024-05-07,2024-12-04,active
H00660,A00440,shadarnode,marketplace_14,287162677023380CB8AAFAB49B4C3A286DE8BE6A,arms,2023-07-27,2024-05-31,active
H00661,A00441,nyxafang,marketplace_19,ABCDD76BD82E4AC133D48D9FD56C94DB3FE6DF12,other_illicit,2024-10-27,2025-07-20,active
H00662,A00441,hexathphantom,marketplace_18,1A406E5343B218BC598D5413CADD676B14964C4A,other_illicit,2023-05-15,2024-04-24,active
H00663,A00441,cyintrace,marketplace_7,71FAA928514996B1F8B06751E0488096200EF357,other_illicit,2024-11-20,2025-09-01,active
H00664,A00442,nyxathfang,marketplace_8,FDBA8EC2E4EBF7AA939E35CDD3A76485E142B136,terror_financing,2025-02-13,2026-05-14,active
H00665,A00442,neoarbyte,marketplace_5,D5FA59EF662417E334EB7BAE29522D551CA21088,terror_financing,2025-04-30,2026-07-21,active
H00666,A00443,ghoinstorm,marketplace_7,5D284501E45EC7A5E1EAF3166B610111D64ADFEA,hacking_services,2024-02-06,2024-07-01,active
H00667,A00444,nyxexghost,marketplace_18,E0798D6759CBD92A9D6A3EAF6A2B3FCCBBDAD017,hacking_services,2024-02-28,2024-05-09,active
H00668,A00445,obsorvoid,marketplace_11,8420554A28ABFB6E47FCD18294D9615F127F4543,terror_financing,2023-06-07,2023-09-18,active
H00669,A00446,ravexghost,marketplace_7,645B129C480EDA61E69FCE01E499CDCC97D096D5,money_laundering,2024-01-06,2024-12-07,active
H00670,A00447,darkyl99,marketplace_1,5F5CC464AE5F79D5F18E56788DDC31B39C21CC5C,hacking_services,2023-12-10,2024-10-11,burned
H00671,A00447,nyxulnode,marketplace_17,88807B2DAD27981773703C68FD246FF7025502C6,hacking_services,2024-12-13,2025-09-16,active
H00672,A00447,vorextrace,marketplace_11,0473B46267C6290525F1573DF5135B073EFAC000,hacking_services,2024-05-28,2025-07-03,active
H00673,A00448,vorarnode,marketplace_3,99786F3B2A9F9D33E1E04F451811706935653C00,money_laundering,2024-01-21,2025-04-19,active
H00674,A00448,thrarnode,marketplace_15,8274B5EC5B4152733DEB9565CF032CE33DED405A,money_laundering,2025-05-31,2026-04-13,active
H00675,A00449,ghoex99,marketplace_17,E7055192FA6090B62821A0EAA08A59DFE17F8DEF,other_illicit,2024-02-11,2025-05-13,active
H00676,A00450,nyxorvoid,marketplace_18,91A7AA02F5E5EE74503740B3252680D6C021B059,drugs,2023-01-25,2024-01-03,active
H00677,A00450,cyadealer,marketplace_8,8F22E1C8BEDC62581E0992731338ADFCEED2A48C,drugs,2024-02-15,2024-08-04,active
H00678,A00451,rava_v2,marketplace_2,D9A2FE144608B79E5EE4A641B58F7BF5E566AF05,stolen_data,2024-08-04,2024-10-31,active
H00679,A00452,zeror99,marketplace_20,69C9984E77ACB472DEC54F7A7790C513DD678138,hacking_services,2023-09-06,2024-07-06,active
H00680,A00453,ghoylnode,marketplace_13,D6C5D566BE1988BB396894223EA889AF952959C7,terror_financing,2024-12-07,2025-03-27,burned
H00681,A00454,obsawraith,marketplace_12,D8F58C95E58E6A6FB3B701EA38B278F571AE58A6,terror_financing,2023-03-18,2023-06-18,active
H00682,A00455,ghoorghost,marketplace_17,7FC596128D0DDC30CD7E9342F1CA0D28E2B0335A,hacking_services,2023-04-04,2023-06-24,active
H00683,A00456,shadovoid,marketplace_7,15F5D74351C2894B1ECCE85112928848C0F7F57D,hacking_services,2023-03-25,2023-11-02,active
H00684,A00457,zerylvoid,marketplace_12,EAFD6F570AAFFF6CED0F931B683A08717AD04BDC,hacking_services,2024-01-13,2024-04-18,dormant
H00685,A00457,thrul99,marketplace_19,6B9EC0FA2521294C54C993048B91B7ACB7A587FE,hacking_services,2025-01-03,2025-01-20,burned
H00686,A00458,kryylraven,marketplace_15,E7F8B4A255A9DE12FA55F58DA56CF81417A81E01,other_illicit,2025-01-10,2026-04-22,burned
H00687,A00459,nocacode,marketplace_3,94DAFA7A26FC7A59D294D5081B40C768D22FF6E4,stolen_data,2023-12-17,2024-10-14,burned
H00688,A00460,obsarstorm,marketplace_13,1932F2C17671B99297DD150627F15217DFDFEEE7,terror_financing,2025-07-12,2026-01-16,dormant
H00689,A00461,vorylghost,marketplace_15,A1683A86B3314C6AB671467626B29AA0E04C80D4,stolen_data,2024-01-22,2024-07-09,dormant
H00690,A00462,cyylwraith,marketplace_15,99FD53D9784EE71591DAF5B5157B6EE35B5829B2,money_laundering,2023-10-16,2024-10-27,dormant
H00691,A00463,noculvoid,marketplace_11,AC99D8A470082B594CFBA8F02FFB139CE17DF4A1,arms,2023-03-10,2024-04-06,active
H00692,A00463,nocobyte,marketplace_19,92EF1F78D173D3790F42C8BFA5FB9564CFA2B1DC,arms,2025-07-18,2026-04-11,burned
H00693,A00464,cyylhex99,marketplace_3,DD2DD917D7C8D0ABA3D3276AD6548B24BCC2424D,money_laundering,2025-01-30,2025-10-06,burned
H00694,A00464,nocinx,marketplace_12,F9FD62D71B5F186C55B2D847034F9C03FC632D7E,money_laundering,2024-04-06,2025-06-22,active
H00695,A00464,vorylfang,marketplace_19,C0D4560D6BDF6BFEBC9592090165F606495E9C6A,money_laundering,2025-05-06,2026-02-08,active
H00696,A00465,cyamarket,marketplace_8,4070DAD42A623352EF06CDCC7C9F5275DA8A066F,arms,2025-05-09,2025-12-16,burned
H00697,A00465,darkulvoid,marketplace_11,07FB6B63648A4EADE3A171BCE1E24CA4992B5750,arms,2023-02-20,2024-03-03,active
H00698,A00466,nyxath99,marketplace_9,827C2DBEDB454C3A80498968AEFDC27DAA012BBC,hacking_services,2024-08-24,2025-04-30,dormant
H00699,A00467,obsylstorm,marketplace_5,C03924E0DC3A7D1F1E4040763250DCFD7E506E79,other_illicit,2025-08-26,2025-12-20,active
H00700,A00468,nyxo_v2,marketplace_13,30BCAF96DFF1A8CE672C80A8DF71BD315A6345DD,hacking_services,2024-01-06,2024-08-18,active
H00701,A00469,hexobyte,marketplace_16,A19029C3AE010211E6A8CE79F97C718363ACF274,other_illicit,2025-03-07,2025-12-02,active
H00702,A00470,darkenvoid,marketplace_1,5B23216B9095925AE1747EDECD1C5A26906F6E99,other_illicit,2023-12-25,2024-06-02,active
H00703,A00471,kryarnode,marketplace_4,6E05CC750F3B92A37732FD1AEECEF2441714EAE8,stolen_data,2024-06-06,2024-09-24,active
H00704,A00472,darkartrace,marketplace_20,6D0CEFF358F5CAAE26C9DF8B39A7EB5BE994A4D1,hacking_services,2025-02-09,2026-05-29,active
H00705,A00473,cyaraven,marketplace_12,DF77B2AED9DF1B1D066278DA15FAD179BC676479,arms,2025-02-19,2026-06-17,burned
H00706,A00473,darkinraven,marketplace_4,E1A2AAF4C606584E2C3C5CE8FD56F06B8FE5D363,arms,2025-06-25,2026-01-05,burned
H00707,A00474,ravexfang,marketplace_19,40C5B783B8AB825A728017BC70654DF6A909ECBE,hacking_services,2023-10-15,2023-12-10,active
H00708,A00475,kryexphantom,marketplace_17,64B1D5DAC969EC15605BE59CE6C62C6709C13F5C,stolen_data,2024-08-21,2025-08-31,active
H00709,A00476,neoorghost,marketplace_1,19F922D78717313CD7CD548BA9290AEC45B2309D,other_illicit,2023-08-30,2025-01-04,active
H00710,A00477,noconode,marketplace_14,C09D03E8A63C49820DCF9AF742DB158466B880E2,money_laundering,2025-02-04,2025-03-08,active
H00711,A00478,ravexmarket,marketplace_1,B0570B0DDE38A7763F28EAB8255955052B51B43E,money_laundering,2024-12-04,2025-08-08,dormant
H00712,A00479,kryul99,marketplace_4,5A1A1F7482797175B15F8C4779917FCB8684B067,stolen_data,2025-04-14,2025-07-13,active
H00713,A00480,ghoen99,marketplace_9,741A0A18F3A0A346EF5311F898F732F3F80068BC,arms,2025-04-20,2025-06-18,burned
H00714,A00481,zerorraven,marketplace_17,F6F98CCC0E47CC19F8340306D64B490967B3C04C,hacking_services,2025-07-26,2026-12-03,burned
H00715,A00481,vorath_v2,marketplace_9,B4DD9163D6CF2EA4827A7FC857706B7B4C1B65E7,hacking_services,2025-03-03,2026-03-10,active
H00716,A00482,obsuldealer,marketplace_1,9EA8F6EE181DE29BCAFE7C31680AF6C31093FAD8,hacking_services,2023-03-28,2023-08-15,active
H00717,A00482,threxwraith,marketplace_3,EE2D3CAE57D792318AEDE34CAF52435FB582C093,hacking_services,2023-02-02,2023-10-12,active
H00718,A00483,neoathfang,marketplace_18,186ED63ABCF0F3D8838900181EBD14731D91EF5D,hacking_services,2025-06-15,2025-12-30,burned
H00719,A00483,darkenmarket,marketplace_11,A94E688F4B3F6DDA8EBE7F21A64B1DFE3A6C03F9,hacking_services,2025-01-28,2025-04-30,active
H00720,A00484,vororbyte,marketplace_9,19363DCFEB4F0E34EE3ED6A0D95E50963FDEC45E,terror_financing,2025-08-04,2025-11-02,active
H00721,A00484,vorinfang,marketplace_2,2C72A9D8F4AD19CE516D0C3AB15C2780F72441DC,terror_financing,2023-05-28,2024-06-18,dormant
H00722,A00485,shadylfang,marketplace_11,5853D87A75D2E0B271AE7537CEC9BAB4D3A30E0B,arms,2023-10-21,2024-09-30,active
H00723,A00486,vorox,marketplace_1,F89246AD5AC4C7AD01C5AB2B2FEB26F8A625E688,money_laundering,2024-09-29,2026-02-05,active
H00724,A00486,shadadealer,marketplace_12,D5368D2C8C2A4DA74448E1303835E28187E934C3,money_laundering,2024-06-26,2025-06-01,dormant
H00725,A00486,obsartrace,marketplace_6,00A0A13806690A131AC7AD153723DD9D04259DED,money_laundering,2025-02-11,2026-06-10,active
H00726,A00487,vexylmarket,marketplace_4,6C51E88A25C0407728DBDBF3DCBF3609B197C93C,other_illicit,2023-06-02,2024-06-07,active
H00727,A00488,hexulraven,marketplace_17,64470F48FC835D36BBF8AC30A67917B884FB350D,drugs,2024-01-30,2024-04-22,burned
H00728,A00489,darkyl99,marketplace_13,4ED547D725FA7836BAF15402EF20D49B04C98E7B,terror_financing,2024-09-19,2025-01-07,active
H00729,A00490,obsatrace,marketplace_10,6573DDE1DDF8FF4132190787E5C02EFFB76944A6,drugs,2024-12-14,2025-04-29,burned
H00730,A00491,ghoexhex99,marketplace_20,FFE5EE8BEA153B52399D17C67CF9509EA7B9EF1C,arms,2023-05-13,2023-07-30,burned
H00731,A00492,vorarcode,marketplace_8,14A9D2DF9DEE2D6D27A9A423AE57A128E6FFD4C6,terror_financing,2023-07-01,2024-04-05,burned
H00732,A00492,obsorhex99,marketplace_19,9FE2F4401300385DD1C5A2AFAA381CE30008BF58,terror_financing,2025-07-26,2026-09-09,active
H00733,A00493,noculx,marketplace_16,DB4961B3E3E4A256867A7DEBEFFE684CAFA16209,money_laundering,2025-06-16,2026-06-29,burned
H00734,A00493,cyintrace,marketplace_10,FF250D21F8CCDF8F42E3597BCD7164B6CB4BAECF,money_laundering,2024-03-24,2025-02-03,active
H00735,A00494,ravabyte,marketplace_1,F579EC8D25C286C73C5EAC9871A2ACC601C6C431,drugs,2024-04-30,2025-02-20,active
H00736,A00495,zerathbyte,marketplace_13,9326B6F7DB5F5ACEEF1AB91F25C3A95F01476364,terror_financing,2023-02-27,2023-10-23,dormant
H00737,A00495,neoathvoid,marketplace_9,D0527D92BFF24285B2BD2FDBA547BB4AF0D60445,terror_financing,2024-06-05,2025-04-03,burned
H00738,A00496,nyxendealer,marketplace_8,3B6BD9F5D9F8D8BA1E47303B11FAC9B0A30A030D,other_illicit,2024-07-10,2025-09-30,dormant
H00739,A00496,ravinvoid,marketplace_12,FD26EDC6C9CA7779EE8D76F44D532B056F96F79A,other_illicit,2024-08-31,2025-05-19,active
H00740,A00496,cyulghost,marketplace_5,0A08F4D0FD528BFE7DC0A32E9F7CDB6EBE9BBE37,other_illicit,2023-11-27,2024-02-29,active
H00741,A00497,ghoulx,marketplace_20,2D7A5AF8FFF87E52478EEBC22FABF745101A0A9B,terror_financing,2023-09-17,2024-02-08,active
H00742,A00497,kryylhex99,marketplace_18,91A278959D4F346771DA76B6BFA0C553C0FFAF4F,terror_financing,2024-03-24,2024-07-29,active
H00743,A00498,obsath_v2,marketplace_14,77DCD0FFAA0198B1E4C5020E754CB4E5B9C70A92,hacking_services,2023-09-11,2023-10-15,active
H00744,A00499,nyxylstorm,marketplace_4,E58A2E190FAA60B6CAF4D6B1E0B261DDE5243AC7,arms,2023-03-11,2023-11-10,burned
H00745,A00500,darkathmarket,marketplace_1,A7E4395927F3F70D61B61D86D3DE56CDAD1CFFBB,arms,2025-04-27,2026-08-26,burned
H00746,A00501,ravylghost,marketplace_8,30AEF4B0915A20AAE46AF9BF410493092B1E973C,money_laundering,2025-01-22,2026-05-14,dormant
H00747,A00502,vexaphantom,marketplace_4,ABCD27908EB1119A9144F0C1C997ADB17C66C9F4,arms,2024-03-14,2025-04-20,active
H00748,A00503,hexadealer,marketplace_11,177B29588DC71118B608DF5A390C3E1E62F03CD3,drugs,2025-02-28,2025-11-26,active
H00749,A00504,obsanode,marketplace_8,3B13C8A8DC4BE734B7D34ECEC55BF9F8B11E3E77,drugs,2023-10-29,2024-05-20,active
H00750,A00504,ravathwraith,marketplace_18,D185C288E2DA1883B5D89B4D9B8237E18FD4066E,drugs,2025-02-15,2025-08-16,active
H00751,A00505,ghoexdealer,marketplace_11,D0F939D8805D36B694ABAC264D42683BB20B84B4,other_illicit,2025-01-23,2025-04-27,dormant
H00752,A00506,zerenbyte,marketplace_12,850E5F24C669156F374DF5E774D4EEDE9DA39CEE,other_illicit,2024-02-16,2025-06-02,active
H00753,A00507,ghoulstorm,marketplace_5,26DFBF5CD80A7CDE65162C363FE0A79167663A30,drugs,2024-08-11,2025-01-16,active
H00754,A00508,shadexfang,marketplace_9,D4137B623B87F3BF782A20CD0D57CB19C14D549F,hacking_services,2024-07-07,2025-09-08,burned
H00755,A00509,hexylwraith,marketplace_5,4D37A1D421912AFF0C421FB5DCDB16D2C5391E7F,stolen_data,2023-05-29,2024-09-27,active
H00756,A00510,ghoartrace,marketplace_15,60401AC5C1F059F9AE5275E73A54654E5A813979,arms,2023-03-26,2024-07-20,dormant
H00757,A00511,cyenx,marketplace_12,9B8E11F58D6CD7FBBB08A7FB10FE1163E4327B09,terror_financing,2023-08-29,2024-08-01,active
H00758,A00511,cyyl99,marketplace_10,D803129C0266A50D55C162C84CC773C39146302F,terror_financing,2023-08-03,2023-12-12,active
H00759,A00512,nyxinbyte,marketplace_4,A3B0200ADE7B5D7BB2FD7B5837045CF31CDAD059,arms,2023-10-30,2024-04-19,burned
H00760,A00512,vorath_v2,marketplace_19,E9291BF2FA644FFB5C3AE3C73F3A3228583599B9,arms,2023-06-21,2023-10-07,dormant
H00761,A00513,hexar_v2,marketplace_3,2F820DCA9A1BF068032FC2E0C361334E6722E507,money_laundering,2025-07-26,2026-07-15,active
H00762,A00514,throrvoid,marketplace_13,0022A94C1E4923D86859238FA9CD484471D9422D,drugs,2024-01-02,2025-05-14,burned
H00763,A00515,ravulhex99,marketplace_2,3A478DCA42F9D8A673D8A0D1A9336F379D730F1F,stolen_data,2023-08-18,2024-05-19,burned
H00764,A00516,kryowraith,marketplace_11,7083A89F9F7787BF7DF13DB4B72FA1806F023ACE,drugs,2024-04-08,2025-05-05,active
H00765,A00517,obsoraven,marketplace_20,B1BF428E4CC1C6592D32B81C5F01C62343EA4456,money_laundering,2024-01-03,2024-04-08,active
H00766,A00518,darkyltrace,marketplace_6,6BD3D5E382685FF646AF7F853940851E7F83BE29,other_illicit,2024-05-12,2025-02-01,active
H00767,A00518,thrylcode,marketplace_11,A70BBFF7C95F6EBE473D24427A33276130FA6B15,other_illicit,2023-12-17,2024-01-21,active
H00768,A00518,ghoenghost,marketplace_13,356445751F7AF19637F0BE6F5373D54C106E2B37,other_illicit,2024-02-19,2024-12-20,active
H00769,A00519,zerenfang,marketplace_18,06E8E73376E188C59BA90EF00A7BA46833057A14,terror_financing,2025-01-01,2025-11-13,burned
H00770,A00519,nyxulnode,marketplace_10,AFB7E2BD93A761E0CDDF1C67232D23AA707F6368,terror_financing,2023-10-15,2024-07-02,active
H00771,A00519,nyxulphantom,marketplace_9,E06F60D34109B41F43C58E949D8F74BA1DA40A7C,terror_financing,2023-08-24,2024-05-09,dormant
H00772,A00520,thrathnode,marketplace_4,1BF07AA03D88ADAE2E8951A81B2BADF80513CFA7,other_illicit,2023-05-13,2023-06-04,active
H00773,A00521,thraghost,marketplace_1,1B1CF0288DB9801019109D8B8EC69EB5BD0949CD,arms,2025-06-24,2025-11-12,active
H00774,A00521,kryophantom,marketplace_3,61FA22353CB5B13BA0973A0E2F82D8FFC6317573,arms,2023-11-20,2024-07-14,burned
H00775,A00521,nyxonode,marketplace_8,B9C3D898CD9B589275227E488F5EA2899009CA8C,arms,2024-04-14,2024-11-15,active
